Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score
STU03488,20,Female,6.18,89.7,7.8,3.9,2.8,1.5,No,Offline,Poor,Average,No,1,Middle,7.9,88.63
STU03489,22,Female,5.2,79.9,6.6,8.3,5,2.81,No,Online,Good,Poor,Yes,1,Low,3,75.58
STU03490,19,Male,3.75,83.5,7.4,3,6,2.81,No,Offline,Poor,Average,No,3,Middle,3.2,92.14
STU03491,18,Female,4.88,72.6,7.5,5.2,5.3,3.33,No,Hybrid,Average,Average,No,1,Middle,4.5,83.89
STU03492,20,Male,5.14,91.2,6.3,3.7,6,3.04,No,Offline,Good,Average,Yes,2,High,3.9,95.01
STU03493,19,Female,5.34,84.4,6.9,2.9,5.3,3.22,No,Online,Good,Good,Yes,3,Middle,7.3,85.29
STU03494,22,Female,8.11,88.9,5.8,7.6,4.9,2.87,No,Offline,Average,Poor,Yes,0,Middle,6.2,79.56
STU03495,24,Female,9.04,76.4,8.2,3.8,4.7,2.77,No,Hybrid,Average,Good,No,1,Low,4.8,86.55
STU03496,24,Female,6.12,73,6.2,9,3.6,3.57,Yes,Offline,Poor,Good,No,0,High,6.7,73.39
STU03497,19,Female,7.05,82.8,7.6,5.7,4.9,2.28,Yes,Online,Average,Good,Yes,2,Low,4.3,93.18
STU03498,20,Female,3.68,82,8,3.4,4.2,2.86,Yes,Offline,Average,Poor,No,1,High,3.5,82.23
STU03499,17,Female,1.08,91.3,5.4,4.3,1.6,3.1,Yes,Offline,Average,Excellent,No,1,Middle,6.1,68.72
STU03500,18,Male,4.86,91,6,4.8,4.1,2.82,No,Hybrid,Poor,Average,No,1,Low,5.1,75.75
STU03501,18,Male,5.56,66.8,7.4,4.5,3.3,2.93,No,Offline,Poor,Good,Yes,1,Middle,2.3,96.92
STU03502,24,Female,7.88,60.9,7.3,6.1,5.9,3.16,No,Hybrid,Average,Average,No,2,Low,6.1,87.66
STU03503,24,Female,9.91,91.3,6.2,4.6,3.6,1.86,No,Offline,Poor,Good,No,2,Low,3.6,94.73
STU03504,17,Male,5.61,75.3,7.8,7,4.3,3.5,No,Offline,Poor,Average,Yes,2,Middle,3,79.15
STU03505,23,Female,7.69,74.9,8.4,4.3,2,3.61,No,Offline,Average,Average,Yes,1,Middle,2.7,88.55
STU03506,20,Female,7.31,86.2,7.3,4.7,5.6,3.24,No,Online,Poor,Poor,No,2,Low,4.3,97.08
STU03507,24,Non-Binary,5.52,80.7,6.4,5.5,7.7,3.44,No,Offline,Average,Average,Yes,2,Middle,5.8,87.19
STU03508,24,Female,6.75,79.8,8.7,3.4,3.6,3.3,No,Online,Poor,Excellent,No,2,High,4.1,99.42
STU03509,24,Male,5.86,83.9,6.4,2.8,5.1,2.81,No,Offline,Poor,Good,Yes,3,Middle,5,86.48
STU03510,18,Male,8.2,76.2,6.5,5.7,4.8,2.84,No,Hybrid,Good,Average,Yes,2,Middle,2.3,96.89
STU03511,20,Male,2.99,78.2,8.3,7.3,2.1,2.7,No,Offline,Poor,Good,Yes,1,Low,6.4,56.14
STU03512,22,Male,0.47,75,7.5,3.8,5.8,2.82,Yes,Online,Average,Excellent,Yes,1,Low,5.4,60.85
STU03513,20,Female,5.37,82.4,5.2,5.1,5.8,2.79,Yes,Online,Average,Good,Yes,0,Middle,5.7,60.54
STU03514,19,Female,6.96,74,7.2,8.3,4,2.61,Yes,Online,Average,Average,No,0,Middle,5.5,64.99
STU03515,17,Female,7.21,94,9.7,5.1,1.5,2.06,No,Online,Poor,Excellent,Yes,3,Middle,3.1,88.62
STU03516,23,Female,3.98,83.8,5.8,5,7.6,2.21,No,Offline,Good,Average,No,0,Low,6.8,64.68
STU03517,24,Male,6.21,78.7,7.4,3.8,5.9,2.28,No,Online,Good,Good,No,2,Low,2.1,95.84
STU03518,24,Male,3.81,89.3,3.8,6.6,3.6,2.33,No,Online,Poor,Good,No,0,High,4.1,59.1
STU03519,20,Male,6.48,82.9,6,5.7,5.9,3.45,No,Offline,Average,Excellent,Yes,2,Middle,2.5,95.07
STU03520,23,Male,3.63,87.9,7.2,3.1,0.5,3.22,Yes,Offline,Good,Excellent,No,2,High,5,95.39
STU03521,24,Female,2.97,85.4,7.7,6.6,1.2,2.33,No,Hybrid,Average,Excellent,No,0,High,5.7,72.52
STU03522,23,Male,7.01,66.9,10,5.8,3.3,2.97,Yes,Offline,Average,Poor,Yes,1,High,1,94.16
STU03523,22,Male,2.62,91.3,7.9,6.4,5.8,3.61,Yes,Offline,Poor,Excellent,No,3,Middle,5.3,83.75
STU03524,21,Male,2.18,89.5,6.9,5.1,3,3.36,No,Online,Average,Poor,Yes,1,Low,4.6,79.84
STU03525,17,Female,6.71,76.2,9.3,6.4,5.6,2.33,No,Offline,Average,Average,Yes,1,Middle,4,80.48
STU03526,23,Male,5.33,100,6.9,6.9,4.3,3.2,No,Online,Good,Good,No,2,High,3.3,95.76
STU03527,18,Female,0.5,67.2,7.4,4.7,3.7,2.2,No,Offline,Average,Good,No,1,Middle,5,44.97
STU03528,19,Male,7.49,90.2,8.3,5.1,4.5,2.98,Yes,Online,Average,Good,Yes,4,Middle,3.7,97.75
STU03529,18,Female,2.67,77.1,7.5,5.8,3.7,2.79,Yes,Online,Poor,Good,No,1,High,3.5,69.08
STU03530,24,Male,4.22,79.3,6.1,3.8,3.8,2.7,No,Online,Average,Excellent,No,1,High,4.4,76.64
STU03531,22,Female,4.9,88.7,8.3,3.4,6.1,2.9,No,Offline,Average,Average,No,1,Middle,3.4,91.66
STU03532,22,Female,9.15,90.2,6.8,1.5,6,2.72,No,Hybrid,Poor,Average,Yes,1,Low,4.7,97.37
STU03533,18,Female,5.08,88.1,7,5.5,4.6,3.62,No,Online,Average,Excellent,No,0,Low,4,90.37
STU03534,17,Female,6.94,66.5,7.5,3.2,5.5,3.12,No,Online,Good,Poor,Yes,1,Middle,5,90.92
STU03535,18,Male,4.85,90.7,6.1,4.8,5.6,2.86,No,Online,Good,Good,No,0,High,1.8,96.14
STU03536,20,Male,6.15,73.5,7.1,2.9,2.7,3.37,No,Online,Good,Good,Yes,3,High,3.5,94.95
STU03537,24,Male,2.31,78.4,7.6,7.4,3.9,3.68,No,Online,Average,Good,No,3,Low,4.7,92.06
STU03538,24,Female,5.13,81.8,9.3,9.9,0.5,3.24,Yes,Hybrid,Poor,Good,Yes,2,Middle,6.1,86.25
STU03539,18,Male,3.91,66.4,6.6,8.8,5.4,3.26,Yes,Hybrid,Average,Average,Yes,2,Middle,3.1,77.69
STU03540,19,Male,3.1,91.2,6.8,5.6,5.7,3.87,No,Online,Average,Excellent,No,1,Middle,2.8,89.19
STU03541,19,Female,5.72,78.1,8.3,6.9,3.3,2.71,No,Hybrid,Average,Average,Yes,1,Low,4.9,88.05
STU03542,24,Female,7.21,69.1,7,6.7,5.2,2.1,Yes,Offline,Good,Good,Yes,0,Middle,7.4,75.48
STU03543,21,Male,6.08,73.7,6.5,7.4,2.4,2.59,Yes,Online,Average,Poor,No,2,High,5.4,74.88
STU03544,19,Female,4.5,67.5,7.4,1.9,1.6,3.31,No,Hybrid,Average,Good,No,1,High,2.4,89.37
STU03545,18,Female,6.6,68.5,6,9.2,4.6,3.74,No,Online,Average,Good,Yes,2,Middle,2.8,83.6
STU03546,19,Male,2.91,83.6,6.5,3.5,6.9,2.32,Yes,Online,Average,Excellent,Yes,1,Middle,6.2,59.32
STU03547,24,Male,5.77,85,6.9,1.9,6.7,3.11,No,Online,Poor,Good,No,4,Low,4.2,95.52
STU03548,17,Female,6.17,92.8,6.3,1.9,4.4,3.41,Yes,Online,Average,Good,No,2,Middle,3.1,98.36
STU03549,23,Female,4.95,100,6.4,6.7,4.9,3.46,No,Offline,Good,Excellent,Yes,2,Low,2.7,85.19
STU03550,19,Male,4.62,88.5,8.6,4.7,6,2.77,Yes,Online,Poor,Good,No,1,Low,6.4,78.51
STU03551,20,Male,5.37,56.2,4.7,4.3,0.8,2.22,No,Online,Poor,Good,No,3,Low,4.4,76.65
STU03552,17,Female,4,87.1,6.9,5,3.8,3.02,No,Hybrid,Poor,Good,Yes,1,Middle,5.3,82.67
STU03553,21,Female,4.69,82.9,6.7,7.9,3.4,2.58,Yes,Online,Average,Good,Yes,1,High,2.1,78.24
STU03554,20,Female,6.6,86.8,8.4,6.5,2.6,3.88,No,Online,Average,Excellent,Yes,1,High,6.1,86.27
STU03555,18,Male,1.29,89,7.4,8.7,4.9,2.74,No,Hybrid,Average,Average,No,1,Middle,5.3,55.74
STU03556,23,Male,7.62,82.1,7.7,5.1,4.8,2.59,Yes,Online,Poor,Good,Yes,3,Middle,5.5,97.8
STU03557,18,Female,6.04,89.6,8.3,7.2,2.7,2.99,No,Offline,Average,Good,Yes,2,Middle,5.7,77.67
STU03558,23,Male,5.56,87.4,7.9,5.7,7.1,2.25,Yes,Online,Poor,Excellent,No,2,Middle,2.8,76.09
STU03559,23,Non-Binary,3.12,100,5.7,8,3.7,3.2,Yes,Offline,Average,Excellent,Yes,1,Middle,5.3,76.39
STU03560,18,Female,4.3,73.9,6.1,3.5,0.5,2.51,No,Offline,Average,Good,No,2,Middle,7.5,74.19
STU03561,20,Male,3.93,70.5,7.3,7.6,3.9,2.55,Yes,Online,Average,Good,Yes,1,Low,4.7,65.61
STU03562,20,Female,6.48,78.3,8.1,10,3.5,2.64,No,Offline,Good,Average,No,1,Middle,6,98
STU03563,23,Male,6.38,100,6.8,4.9,7.9,3.07,Yes,Online,Poor,Good,Yes,0,Low,5.3,79.47
STU03564,20,Female,7.42,60.2,6.6,5.4,4.4,3.07,Yes,Hybrid,Average,Excellent,Yes,1,Low,7.2,71.79
STU03565,23,Male,5.23,78.1,7.6,3,5,3.02,Yes,Online,Average,Excellent,No,3,Middle,3.7,97.57
STU03566,24,Male,1.07,68.9,8.7,5,5,2.03,No,Online,Good,Excellent,No,2,Low,5.8,59.84
STU03567,23,Female,3.18,79.2,7.2,4.6,2.9,1.99,Yes,Online,Poor,Average,No,0,Middle,7.5,78.74
STU03568,24,Female,4.37,84.2,8.2,4.5,3.4,2.85,No,Offline,Average,Excellent,No,2,Middle,5.2,88.1
STU03569,17,Male,5.76,70.8,8.7,6.6,4.7,3.27,No,Offline,Good,Excellent,No,3,Middle,3.5,92.82
STU03570,22,Female,2.1,92.5,8,5,3.3,3.01,Yes,Offline,Good,Average,No,2,High,4.6,90.45
STU03571,17,Male,4.69,100,7.5,5.7,5.4,2.04,No,Hybrid,Average,Good,No,2,High,4.1,75.29
STU03572,18,Male,5.21,75.6,7.8,7.7,5.1,3.46,No,Hybrid,Average,Good,No,3,Low,3.6,98.77
STU03573,22,Male,3.89,88.9,7.1,4,3.8,2.03,No,Offline,Poor,Good,No,0,Middle,7.7,62.04
STU03574,19,Male,4.7,71.2,10,7.9,5.1,2.62,No,Hybrid,Poor,Excellent,No,0,Middle,4.8,74.96
STU03575,18,Male,9.61,69.6,6.7,3.1,2.5,2.72,No,Online,Poor,Good,Yes,2,High,3,85.4
STU03576,21,Male,5.03,87.8,6.4,1.8,4.4,3.07,Yes,Hybrid,Poor,Good,Yes,3,High,2.5,91.42
STU03577,17,Male,9.01,87.8,6.9,4.2,3.3,2.18,Yes,Hybrid,Good,Good,Yes,2,Low,4.3,87.7
STU03578,20,Male,5.54,69.2,6.8,3.6,4.8,3.25,Yes,Offline,Average,Good,No,1,Middle,2.5,93.69
STU03579,17,Male,3.65,86.4,6.6,4.8,5.7,2.68,No,Online,Good,Excellent,No,0,High,2.6,79.43
STU03580,20,Female,6.16,94.4,9.2,8.3,3.3,2.36,No,Offline,Poor,Good,No,3,Middle,1.9,94.78
STU03581,22,Male,4.24,74.6,8.7,2.8,1.9,2.68,No,Offline,Average,Good,Yes,2,Low,5.3,96.84
STU03582,21,Female,4.93,64.6,5.9,1.7,7.3,3.82,No,Online,Poor,Average,Yes,2,Low,3.6,93.23
STU03583,22,Female,0.59,83.2,7,6.3,3.2,3.12,No,Hybrid,Poor,Average,No,2,Low,5.5,68.71
STU03584,21,Female,5.74,90.6,7,8.9,4.1,2.84,No,Online,Average,Good,No,1,Low,2.2,95.85
STU03585,17,Female,3.88,80.1,4.2,2.2,4.1,3.21,No,Offline,Average,Excellent,Yes,1,Middle,3.4,86.07
STU03586,20,Female,7.29,86.1,6.6,4.8,1.6,3.07,No,Offline,Average,Average,No,2,Middle,3,91.28
STU03587,22,Male,5.26,74.9,7.2,5.4,7.9,2.88,No,Offline,Poor,Average,Yes,2,Low,3.4,92.56
STU03588,21,Female,4.28,82.8,7.2,1,4,3.71,No,Hybrid,Average,Average,Yes,3,Middle,1,99.02
STU03589,23,Female,2.95,77.5,6.4,6.3,5,3.39,Yes,Online,Poor,Good,No,0,High,7.6,60.73
STU03590,18,Female,5.07,82.1,7.7,5.9,4.9,3.11,No,Offline,Average,Excellent,No,2,High,3.5,97.03
STU03591,18,Female,4.28,87.3,4.2,4.5,3.1,2.94,No,Offline,Average,Good,No,3,Middle,4.5,86.44
STU03592,22,Male,3.48,79.6,6.2,5.4,3.9,2.85,No,Offline,Poor,Good,Yes,0,High,7.3,60.76
STU03593,20,Female,8.74,78.9,9,1,3.3,3.26,Yes,Offline,Average,Good,Yes,2,High,4.7,98.3
STU03594,23,Female,4.73,64.8,5.8,4.4,3.7,3.36,No,Offline,Average,Poor,Yes,0,High,3.9,78
STU03595,22,Male,6.8,61.3,6.6,5.6,5,3.18,No,Online,Average,Good,Yes,2,High,4.4,97.18
STU03596,17,Male,7.94,74.4,9.5,3.1,4.5,3.32,Yes,Offline,Poor,Good,No,0,High,4.9,90.09
STU03597,21,Female,5.82,79.7,6.5,3.6,2.8,2.51,No,Hybrid,Average,Good,Yes,3,Middle,4.5,88.87
STU03598,24,Female,6.26,76.1,5.9,6.1,4.5,3.93,Yes,Offline,Good,Excellent,Yes,2,Low,5.5,90.66
STU03599,17,Female,6.02,80.2,8.7,8.8,4.5,2.74,No,Hybrid,Average,Good,Yes,1,Middle,4.9,94.14
STU03600,18,Female,6.92,76.8,8.2,8,4.2,3.23,No,Offline,Poor,Good,No,3,Low,4.7,96.56
STU03601,21,Male,6.15,75.5,8.8,7.4,1.4,2.21,No,Offline,Average,Excellent,No,1,High,6.1,89.86
STU03602,22,Male,6.01,73.7,7.2,5.8,2.5,3.31,No,Offline,Average,Excellent,No,1,Middle,3.6,96.38
STU03603,17,Male,5.29,78.8,7.1,4.4,4.7,2.73,No,Hybrid,Good,Good,Yes,4,High,3.9,93.09
STU03604,19,Male,4.05,87,4.7,2.7,3.9,3.71,No,Offline,Average,Average,Yes,4,High,5.1,91.26
STU03605,24,Male,4.15,77,6.6,4.7,8,2.94,No,Offline,Poor,Good,Yes,0,Middle,5,71.5
STU03606,20,Male,3.74,63.6,8.8,2.4,3,3.53,Yes,Hybrid,Average,Good,Yes,3,Low,4.5,93.8
STU03607,23,Female,5.39,71.3,8,3.8,5,2.68,No,Offline,Average,Poor,Yes,3,Low,2.7,96.28
STU03608,23,Female,7.61,71,6.6,4.5,6.6,3.15,No,Hybrid,Average,Poor,Yes,1,Middle,1,88.99
STU03609,20,Male,3.13,80.9,6.6,5.1,1.1,3.72,Yes,Offline,Good,Poor,No,1,High,4.7,92.24
STU03610,19,Male,3.8,89.7,9.4,4.9,4,3.4,Yes,Online,Average,Good,No,4,High,1.5,92.6
STU03611,18,Male,3.06,52.5,7.4,5.9,4.6,3.22,No,Offline,Average,Good,Yes,0,Low,3.9,75.39
STU03612,21,Female,4.89,72.3,7,6,3.5,2.78,Yes,Offline,Poor,Average,No,3,Low,7.1,61.64
STU03613,20,Male,7.03,72.9,8,3,4.9,3.36,No,Hybrid,Average,Average,Yes,2,Low,5,94.3
STU03614,19,Male,4.34,100,7.7,1.9,1.4,3.57,Yes,Hybrid,Average,Good,No,4,Middle,5.7,91.1
STU03615,22,Female,5.61,72.7,6.7,5.3,0.5,3.1,No,Offline,Poor,Average,No,2,High,1,95.31
STU03616,24,Female,0.4,85.1,5.1,1.4,4.1,2.63,Yes,Offline,Good,Average,No,2,Low,5.6,72.31
STU03617,23,Male,4.71,95,8.3,3.2,2.3,3.47,No,Offline,Average,Good,Yes,4,Middle,3.4,93.23
STU03618,24,Male,5.96,75,7.1,2.4,5.4,2.99,No,Hybrid,Poor,Good,Yes,4,Middle,5.3,92.83
STU03619,19,Male,3.78,78.2,5.2,5.1,2.5,2.6,No,Offline,Good,Average,Yes,1,Middle,6.5,85.11
STU03620,24,Female,1.77,79.3,9.7,4.6,5.5,2.46,No,Online,Average,Good,Yes,0,Middle,4,60.98
STU03621,18,Female,5.91,81.9,8.2,5.4,3.4,3.02,No,Offline,Average,Average,No,2,Middle,3.9,91.5
STU03622,18,Male,4.78,71.7,5.6,6.6,3,3.3,Yes,Online,Poor,Good,No,0,Middle,5.7,83.07
STU03623,17,Female,8.58,81.1,7.8,4.3,2.2,3.6,Yes,Online,Average,Average,No,2,Middle,3.5,89.39
STU03624,20,Male,3.85,74.4,6.3,6,4.3,3.41,No,Hybrid,Average,Average,No,1,Middle,7.2,81.61
STU03625,17,Male,4.69,72.6,6.7,6.5,3.2,3.35,No,Hybrid,Good,Good,No,3,Middle,3.3,90.87
STU03626,24,Male,4.24,94.5,6.5,7,4.4,3.56,Yes,Hybrid,Poor,Good,Yes,0,High,4.9,70.3
STU03627,23,Female,5.2,64.9,6.8,1,6.1,2.22,No,Online,Good,Average,Yes,0,Middle,2.3,91.89
STU03628,19,Male,1.39,89.4,6.6,3,4.8,3.12,No,Hybrid,Average,Average,No,3,Middle,5.3,73.89
STU03629,21,Male,7.68,77.8,10,7,4.8,3.02,Yes,Hybrid,Average,Excellent,Yes,3,Middle,1,99.13
STU03630,24,Male,6.26,79.1,8.9,7.4,5.9,3.06,Yes,Hybrid,Average,Good,Yes,2,High,3.5,91.37
STU03631,21,Male,4.54,73.3,5,1.7,2.2,3.32,No,Hybrid,Poor,Average,Yes,3,Middle,6,88.84
STU03632,18,Female,4.28,81.2,8.3,4.3,1.4,4,No,Online,Good,Good,No,3,Middle,1.5,96.38
STU03633,21,Male,6.02,85.7,6.7,4.5,6.9,2.85,Yes,Offline,Average,Average,No,1,Middle,1.9,84.82
STU03634,21,Male,5.71,69.2,6.4,4.1,4.1,2.55,No,Online,Average,Good,Yes,1,High,6.7,75.13
STU03635,23,Female,4.17,85.4,6.5,6.2,6,2.49,Yes,Online,Poor,Poor,No,0,Middle,6.6,79.77
STU03636,21,Female,4.67,58.8,8,6.4,3.9,3.03,Yes,Offline,Poor,Average,No,0,High,3.7,64.51
STU03637,24,Female,5.68,71.2,5.7,6.8,3.3,2.8,No,Hybrid,Average,Poor,No,2,Middle,7.5,75.86
STU03638,19,Female,4.16,66.5,8.3,8.4,1.4,3.52,Yes,Online,Average,Good,No,2,Middle,5.4,78.74
STU03639,21,Male,4.35,76.8,7.1,7.7,7,2.3,No,Offline,Poor,Good,No,1,Middle,7.7,58.07
STU03640,22,Female,4.16,85.8,8.9,6.6,2.9,3.31,No,Offline,Average,Good,No,4,Middle,2.2,98.62
STU03641,21,Female,4.29,72.2,7.2,6.6,4.4,3.02,No,Offline,Good,Poor,Yes,2,Low,7.3,74.54
STU03642,21,Male,2.43,82.3,8.3,7,5.1,3.34,Yes,Offline,Average,Average,Yes,2,Low,4.9,70.2
STU03643,17,Female,3.14,77.9,3.4,4.7,3.1,2.73,No,Offline,Average,Good,No,0,Middle,5,67.29
STU03644,19,Male,5.73,92.2,7.1,3.3,4.3,3.07,Yes,Hybrid,Average,Average,Yes,2,Middle,4.1,98.92
STU03645,24,Non-Binary,6.56,61.3,7.2,4.3,5.2,3.65,No,Offline,Good,Good,Yes,3,Middle,3,96.4
STU03646,18,Female,4.9,62.1,6,6.1,3.3,2.56,Yes,Offline,Average,Average,No,0,Low,2.7,74.65
STU03647,17,Female,0.96,76.6,7.9,4.7,4.2,2.97,Yes,Hybrid,Average,Good,Yes,0,Middle,7.2,45.65
STU03648,24,Female,2.07,59.8,9.3,4.4,2.7,3.54,Yes,Online,Average,Good,Yes,2,Low,4,82.54
STU03649,20,Female,5.81,80.6,5.6,4.1,3.3,2.37,No,Online,Average,Excellent,No,2,Low,3.1,86.6
STU03650,19,Male,8.33,81.1,5.6,3.8,2.6,3.13,No,Online,Good,Average,No,2,Low,6.1,87.09
STU03651,22,Male,7.39,70.1,7.8,3.4,5,3.49,Yes,Hybrid,Average,Poor,No,3,Middle,7.1,97.94
STU03652,19,Male,4.6,71.2,6.6,3.6,6.8,2.66,No,Online,Average,Good,No,1,Low,3.9,70.79
STU03653,20,Male,4.31,81.8,9.3,2.6,4.8,2.3,No,Offline,Average,Excellent,No,1,Middle,3.9,96.38
STU03654,20,Female,4.15,83.3,7.3,4.6,3.6,3,No,Offline,Good,Excellent,Yes,2,Middle,3.5,89.04
STU03655,20,Male,8.43,76.8,8.3,8.2,4.8,3.21,Yes,Offline,Average,Good,Yes,2,Low,7.6,86.74
STU03656,23,Male,5.47,85.1,5.3,4.8,3.6,3.55,No,Online,Average,Good,Yes,1,Middle,4.7,89.94
STU03657,18,Female,3.19,72.6,7.3,8.2,1.5,3.56,Yes,Online,Average,Good,No,3,Middle,6.1,79.73
STU03658,21,Female,6.88,81.7,6.8,5.4,7.3,2.94,No,Offline,Poor,Good,No,3,High,5.8,89.39
STU03659,19,Male,6.65,90.3,7.8,4.1,5,3.48,No,Offline,Average,Good,No,1,High,4,92.26
STU03660,24,Male,1.03,89.3,8.3,5.2,3.5,2.56,No,Offline,Average,Excellent,No,0,High,5.2,67.35
STU03661,23,Male,3.77,69.6,6.5,8.3,3.1,2.69,No,Offline,Good,Good,Yes,0,Middle,8.3,60
STU03662,24,Female,7,71.2,5.8,7.8,4.4,2.55,Yes,Hybrid,Good,Good,No,0,Middle,6.9,63.32
STU03663,21,Male,6.81,71.2,5.4,4,4.2,1.88,Yes,Offline,Good,Good,Yes,2,High,2.6,91.74
STU03664,21,Female,2.56,81.3,8.5,5.9,4.4,3.43,Yes,Hybrid,Good,Good,Yes,1,Middle,2.6,95.02
STU03665,22,Male,5.01,83.7,6,7.7,4.2,2.67,Yes,Offline,Poor,Good,No,3,Middle,4.1,79.48
STU03666,20,Male,6.75,67.2,8.2,6,4.3,3.54,Yes,Hybrid,Average,Good,No,3,Middle,5.6,91.6
STU03667,18,Female,5.7,67.3,6.6,4.1,3.1,3.68,Yes,Offline,Average,Poor,No,3,Middle,5.7,98.33
STU03668,22,Male,2.95,81.1,7.4,2.6,3.9,3.51,Yes,Hybrid,Good,Average,No,2,Low,7.2,90.71
STU03669,17,Male,4.66,55.8,6.6,3.4,5.2,3.1,No,Online,Average,Good,Yes,2,High,3.8,77.79
STU03670,23,Male,6.33,88.5,7.2,1.7,4,3.15,No,Hybrid,Average,Excellent,Yes,2,High,3.7,96.92
STU03671,23,Female,5.99,78.8,5.9,1.9,2.1,2.77,No,Hybrid,Average,Average,Yes,2,Low,2.8,99.38
STU03672,18,Female,3.13,70.9,5.7,4.7,4,3.68,No,Online,Good,Good,Yes,2,High,5.7,60.51
STU03673,21,Male,9.65,89,8.6,4.1,5.2,2.03,No,Online,Good,Average,Yes,2,Low,5.3,91.34
STU03674,24,Male,5.47,78.9,7.6,7.9,6,2.98,No,Hybrid,Average,Average,No,1,Low,4.9,74.72
STU03675,23,Male,2.07,72.6,5.3,5.4,4.4,2.65,No,Offline,Average,Excellent,No,0,Middle,8.8,48.05
STU03676,18,Female,4.38,100,6.3,8,6,3.11,No,Online,Good,Excellent,No,1,Low,3.3,89.19
STU03677,23,Female,1.29,79.1,6.9,6.1,2.3,2.53,No,Online,Good,Poor,No,2,Middle,8.2,44.02
STU03678,23,Female,3.68,80.2,6.4,6.9,3.1,2.43,No,Hybrid,Good,Good,Yes,2,Low,3.9,81.16
STU03679,20,Female,4.96,82.7,7.6,8,3.9,4,No,Offline,Average,Average,No,2,Middle,1,93.98
STU03680,17,Male,9.79,78.3,8.2,5.2,2.3,2.71,Yes,Hybrid,Poor,Excellent,No,2,Middle,2.8,85.33
STU03681,20,Male,5.43,84.9,7.8,3.6,1.9,2.7,No,Offline,Average,Average,No,1,High,3.8,96.31
STU03682,17,Male,5.77,74.6,5.3,4,2.7,3.08,No,Offline,Average,Average,No,4,Middle,6.3,98.93
STU03683,23,Male,6.55,88.1,4.4,5.4,5.5,2.35,Yes,Online,Average,Good,Yes,1,Low,3.7,83.88
STU03684,22,Male,5.46,81.3,7,10,3.1,2.72,No,Online,Average,Excellent,No,3,Middle,5,71
STU03685,24,Female,3.87,80.8,7.3,5.2,3.1,2.71,Yes,Offline,Poor,Average,No,1,High,5.6,76.65
STU03686,21,Female,7.73,89.5,7.4,3.1,3,4,Yes,Online,Average,Good,No,3,Middle,3.2,89
STU03687,23,Female,6.08,68,6.7,6,4.2,2.82,No,Offline,Poor,Poor,No,0,Middle,3.5,87.02
STU03688,17,Male,8.1,79.5,5.9,6.8,4.4,3.11,Yes,Offline,Average,Excellent,No,1,Middle,3.6,96.91
STU03689,17,Female,7.09,86.1,6.4,4.3,3.8,3.77,Yes,Online,Poor,Poor,Yes,2,Middle,2.8,98.35
STU03690,17,Female,3.22,89.2,6.3,6.3,3.5,3.25,No,Offline,Average,Excellent,Yes,0,Middle,2.4,73.72
STU03691,23,Female,4.16,77.3,8.1,2.4,1.6,4,Yes,Hybrid,Poor,Good,Yes,3,High,2.8,93.07
STU03692,18,Male,4.27,73.5,7,4.8,4.5,2.35,Yes,Offline,Good,Good,Yes,2,Low,5.4,83.57
STU03693,22,Male,4.31,88.3,7.3,8,3.9,2.83,Yes,Online,Average,Excellent,No,0,High,6.2,70.86
STU03694,18,Male,5.95,61.8,6.6,4.4,5.5,2.66,No,Online,Poor,Excellent,Yes,1,Low,7.2,72.56
STU03695,21,Male,4.72,90.3,8,2.8,3.3,2.92,No,Online,Poor,Good,No,3,Middle,5.7,92.25
STU03696,23,Female,3.51,62,8.4,1.7,3.1,2.53,Yes,Online,Average,Average,No,0,Low,2.4,94.05
STU03697,17,Male,7.96,69.4,6.3,2.1,5.7,2.76,No,Online,Average,Good,Yes,1,Middle,2.6,94.44
STU03698,22,Male,7.75,88.9,6.2,7.4,2.2,4,No,Offline,Average,Good,No,2,Middle,2.6,95.51
STU03699,22,Female,5.15,79,6.8,4.5,3.5,2.63,No,Online,Average,Good,No,1,Low,4.6,76.92
STU03700,19,Female,3,70.6,7.1,9.8,1.3,2.5,No,Offline,Poor,Good,No,0,High,5.5,52.74
STU03701,21,Male,3.86,91.8,7.9,7.3,2,1.86,No,Offline,Good,Poor,No,2,Middle,4.7,75.2
STU03702,24,Female,3.6,82.8,6.8,8.7,3.6,3.62,No,Offline,Average,Good,Yes,2,Middle,3.7,74.57
STU03703,24,Male,3.33,73.9,6.9,1,4.8,2.26,No,Online,Average,Good,No,2,Middle,5.6,83.43
STU03704,22,Male,3.17,85.5,9.5,6.4,3.5,3.63,Yes,Offline,Poor,Average,No,0,Low,2.9,84.72
STU03705,23,Male,5.55,83.3,8.7,7.4,6.9,2.82,No,Offline,Poor,Good,No,2,Middle,3.1,81.16
STU03706,17,Female,5.67,77.5,10,5.4,3.5,2.33,Yes,Offline,Good,Good,No,1,Middle,5.3,82.2
STU03707,17,Female,5.93,87.1,6.2,5.1,5.4,2.44,No,Online,Average,Good,Yes,4,Middle,4.9,92.9
STU03708,22,Male,3.26,84.5,7.3,3.1,2.9,3.44,No,Online,Good,Poor,Yes,2,High,3.7,88.84
